Iteration	Posterior	Likelihood	Prior	r1	r2
95500	-8.194	-12.6835	4.4895	0.00205247	0.0730456
96000	-9.60382	-13.0184	3.41459	0.009453363	0.1193903
96500	-5.62308	-11.4568	5.83375	0.0006969169	0.007188694
97000	-5.84021	-11.5932	5.75298	7.745996e-05	0.01184672
97500	-2.44032	-8.339	5.89868	0.0001123359	0.004526819
98000	-8.33756	-12.49	4.1524	0.003160451	0.08879266
98500	-1.66385	-7.58859	5.92474	3.11557e-05	0.003304988
99000	-5.7168	-11.5174	5.80061	0.0006771634	0.008865545
99500	-2.19882	-8.114	5.91518	0.0001027898	0.003711679
100000	-3.16379	-9.06048	5.89669	0.000240264	0.00449829
100500	-1.75224	-7.67828	5.92605	4.606182e-05	0.00322491
101000	-8.95846	-12.5773	3.61879	0.003614628	0.1150191
101500	-10.0533	-12.6231	2.56981	0.01007151	0.1610112
102000	-6.94693	-12.5152	5.56828	0.001291274	0.01986801
102500	-11.9844	-12.5723	0.587909	0.008279357	0.2618984
103000	-2.81986	-8.73696	5.9171	0.0002057163	0.00351268
103500	-5.93416	-11.7295	5.79536	0.0007460058	0.009059447
104000	-8.00262	-12.5834	4.58074	0.004015907	0.06652042
104500	-4.86968	-10.7511	5.88143	0.0005602461	0.004941508
105000	-1.72366	-7.63957	5.91591	2.716482e-05	0.003750552
105500	-2.55462	-8.46232	5.9077	0.0001505283	0.004037827
106000	-6.63926	-12.2698	5.63051	0.0009552533	0.01709224
106500	-7.2103	-12.8836	5.67327	0.0002090716	0.01570072
107000	-8.8493	-13.0931	4.24384	0.001765907	0.08561555
107500	-3.73688	-9.671	5.93412	0.0003493341	0.002517957
108000	-9.16717	-13.8753	4.70809	0.006135633	0.05803297
108500	-2.92582	-8.82639	5.90057	0.0002035438	0.004341016
109000	-7.73364	-12.4373	4.70366	0.002510766	0.06187934
109500	-12.2786	-13.9867	1.70813	0.02101111	0.1931556
110000	-7.71912	-12.8585	5.13935	0.001006703	0.04159883
110500	-2.03085	-7.92736	5.89651	3.198967e-05	0.004715986
111000	-3.531	-9.40744	5.87645	0.0002683222	0.005482553
111500	-2.06512	-8.02762	5.9625	5.435707e-05	0.001393628
112000	-8.88267	-13.1138	4.2311	0.006709576	0.08130888
112500	-7.97197	-12.9252	4.95325	0.003660904	0.04824985
113000	-9.34326	-12.9056	3.56237	0.008473853	0.1129807
113500	-10.8915	-12.8143	1.92278	0.01355213	0.189882
114000	-6.97902	-12.4082	5.4292	0.001349522	0.02676356
114500	-7.70573	-12.4274	4.72168	0.002676773	0.06081248
115000	-6.90127	-12.3707	5.4694	0.001116153	0.02498729
115500	-4.03507	-9.95575	5.92069	0.0004086237	0.003130249
116000	-8.04375	-12.595	4.55123	0.004142231	0.06786944
116500	-9.05375	-12.9505	3.89673	0.00746097	0.09727561
117000	-13.6889	-13.4715	-0.217439	0.02667002	0.2837751
117500	-2.48512	-8.39633	5.91121	0.0001441759	0.003868615
118000	-7.80198	-12.4277	4.62573	0.002907868	0.06537894
118500	-11.5068	-13.3321	1.82529	0.01714255	0.1911663
119000	-1.83847	-7.7714	5.93293	6.36201e-05	0.002863046
119500	-2.25307	-8.14925	5.89618	7.174705e-05	0.004692457
120000	-2.69991	-8.64204	5.94213	0.0001837237	0.002283141
120500	-3.39417	-9.36405	5.96988	0.0001761222	0.0009029648
121000	-7.96219	-12.5145	4.5523	0.003810659	0.06814735
121500	-10.3637	-12.4984	2.13469	0.006535628	0.1863029
122000	-7.86538	-12.5221	4.6567	0.00356788	0.06317011
122500	-3.51562	-9.3883	5.87268	0.0002541223	0.005685006
123000	-2.97174	-8.90504	5.93331	0.0002311559	0.002676711
123500	-2.41634	-8.30967	5.89333	9.372081e-05	0.004812964
124000	-9.43636	-12.4329	2.9965	0.005977987	0.1437702
124500	-1.90852	-7.83148	5.92296	6.673079e-05	0.003358504
125000	-11.5494	-16.3431	4.79365	0.008582477	0.05130816
125500	-1.82666	-7.79245	5.96579	1.287293e-05	0.00127079
126000	-7.32378	-12.6456	5.32178	0.002047122	0.03143695
126500	-7.53548	-12.911	5.37548	0.002201521	0.02859773
127000	-9.68279	-12.433	2.75025	0.007246712	0.1548138
127500	-5.58636	-11.3777	5.79136	0.0006031178	0.009402221
128000	-3.10331	-8.9589	5.85559	8.285414e-05	0.006711031
128500	-2.50939	-8.38689	5.8775	5.566824e-05	0.005642646
129000	-1.77655	-7.69724	5.92068	4.33375e-05	0.003495755
129500	-9.20763	-13.2814	4.0738	0.007760431	0.08812269
130000	-3.12887	-9.0038	5.87493	0.0001772863	0.005649293
130500	-6.39165	-12.1298	5.73818	0.0008743323	0.01178982
131000	-9.86924	-12.9631	3.09382	0.01037901	0.1345034
131500	-3.47155	-9.43457	5.96303	0.0002312683	0.001190623
132000	-7.22149	-12.6571	5.43559	0.001751257	0.02604227
132500	-1.72422	-7.65798	5.93376	4.732919e-05	0.002837966
133000	-1.83181	-7.74327	5.91146	3.615169e-05	0.003963871
133500	-3.67829	-9.60958	5.93129	0.0003428007	0.002665908
134000	-3.49194	-9.34235	5.85041	0.0001553457	0.006897587
134500	-3.83327	-9.68417	5.8509	0.0002494846	0.006778731
135000	-2.40591	-8.28805	5.88214	5.345222e-05	0.005412698
135500	-1.9268	-7.89712	5.97032	1.561073e-06	0.001055429
136000	-3.30488	-9.17338	5.86851	0.0001927287	0.005955084
136500	-5.1954	-11.0006	5.80518	0.0004905934	0.008823627
137000	-2.23123	-8.1699	5.93867	0.0001198274	0.002519698
137500	-5.05675	-10.8751	5.81838	0.0004905699	0.008163676
138000	-6.74644	-12.3162	5.56972	0.0007964843	0.02029059
138500	-2.7006	-8.61561	5.91501	0.0001844166	0.003638185
139000	-9.98153	-13.5414	3.55992	0.00190569	0.1196717
139500	-13.0481	-13.2031	0.154987	0.02298972	0.2688341
140000	-9.47455	-12.5446	3.07007	0.004631621	0.1414381
140500	-3.09294	-8.94452	5.85158	5.513961e-05	0.006939182
141000	-9.06451	-12.6173	3.55275	0.00714468	0.1147913
141500	-4.35762	-10.162	5.80442	5.53922e-05	0.009296737
142000	-8.92391	-12.441	3.51713	0.004762719	0.1189541
142500	-2.96925	-8.85055	5.88129	0.0001650274	0.005343488
143000	-2.48704	-8.36873	5.88169	6.820306e-05	0.005420349
143500	-8.60696	-12.4304	3.82347	0.004766501	0.1036334
144000	-8.80178	-13.1363	4.33447	0.006369758	0.07647993
144500	-9.10812	-12.5318	3.42367	0.006937877	0.1214519
145000	-7.20993	-12.9227	5.71273	3.252817e-05	0.01390402
145500	-2.81918	-8.77941	5.96023	0.0001569718	0.001404956
146000	-7.33219	-12.7983	5.46606	0.0006275837	0.02564267
146500	-4.51654	-10.3343	5.81775	0.0002824643	0.008403417
147000	-7.88678	-12.5952	4.70843	0.001914678	0.06223704
147500	-7.52178	-12.5899	5.06808	0.002655455	0.04351394
148000	-11.4974	-14.438	2.94056	0.01644163	0.1361037
148500	-4.18234	-10.1584	5.97602	0.0002224688	0.0005496532
