Iteration	Posterior	Likelihood	Prior	r12	r14	r15	r2	r3	r5	r8	r9
792500	-10.2001	-23.8031	13.603	0.05475927	0.00899722	0.002578429	0.1007561	0.1265508	0.08182599	0.1072793	0.03539478
793000	-6.44527	-18.9426	12.4973	0.08846273	0.001163021	0.003515634	0.06365931	0.03738541	0.0922845	0.2076242	0.07933279
793500	-7.46571	-21.9172	14.4515	0.1305341	0.001661001	0.00609464	0.1839226	0.0004438771	0.01009259	0.1310556	0.01191179
794000	1.16616	-18.1384	19.3046	0.01244977	0.0002575204	0.0007546742	0.0144322	0.009365441	0.1088181	0.06981197	0.01717274
794500	-2.70282	-18.9522	16.2494	0.03943612	0.001723622	0.0004349613	0.01664223	0.04093705	0.07581131	0.1688692	0.0419703
795000	-1.88997	-19.3324	17.4424	0.08956678	0.0005403352	0.003187854	0.008756027	0.091812	0.05549197	0.05454169	0.02227674
795500	-4.24705	-19.2774	15.0304	0.06946817	0.0004614913	0.002446575	0.03575084	0.050193	0.01309707	0.1229951	0.1523629
796000	-8.69093	-20.4925	11.8016	0.06882584	0.004155798	0.004284946	0.1220333	0.0159606	0.1643597	0.1882411	0.04035302
796500	-1.03691	-20.1476	19.1107	0.04665296	0.002627978	0.0004995199	0.004104333	0.0336487	0.08665488	0.05484899	0.01372252
797000	-3.61121	-18.8004	15.1892	0.02615952	0.0004968435	0.0009043124	0.03512223	0.1168605	0.1228027	0.02428451	0.1122046
797500	-1.46844	-19.1226	17.6541	0.1332172	0.0001163322	0.002541397	0.02264609	0.03542361	0.0259207	0.0437877	0.05193268
798000	-0.0469678	-20.7079	20.6609	0.005038215	0.0006648837	0.001124493	0.01598369	0.02166745	0.04645304	0.0540611	0.0202559
798500	-1.12992	-19.2043	18.0743	0.04351022	0.001014309	0.001619728	0.00257492	0.06307642	0.1441198	0.01291292	0.02574777
799000	-1.73815	-18.6048	16.8667	0.1131512	0.0003769159	0.004317499	0.001334188	0.08389993	0.01695846	0.07243642	0.06248345
799500	-10.985	-23.5767	12.5917	0.3086156	0.002275609	0.01033195	0.1246772	0.01666436	0.06052228	0.02676842	0.01885281
800000	-4.56439	-20.037	15.4726	0.1006737	0.0007082983	0.00698745	0.07182377	0.05910774	0.05927501	0.1013087	0.02477678
800500	-2.73597	-19.6209	16.8849	0.05950504	0.00268146	0.00165762	0.004537999	0.0798033	0.1119238	0.07649246	0.01744597
801000	-6.35495	-19.4568	13.1018	0.1367377	0.001295593	0.0088111	0.04144425	0.005474059	0.009571561	0.299399	0.04046894
801500	-5.31144	-19.832	14.5206	0.0804085	0.00280802	0.002596918	0.02263366	0.1244254	0.1633759	0.06834524	0.007669017
802000	-5.27018	-25.3997	20.1296	0.07658522	0.001298933	0.01137808	0.0354399	0.0137298	0.01058646	0.0413766	0.001419906
802500	-5.35328	-19.8372	14.4839	0.1435926	0.001642399	0.006106407	0.07292698	0.04902362	0.007639189	0.1403125	0.05285253
803000	-7.45087	-19.4682	12.0173	0.1403802	0.001909266	0.004408852	0.01701027	0.09967837	0.09650657	0.106295	0.1312402
803500	-5.37372	-19.1159	13.7422	0.1191188	0.00145867	0.001934565	0.03359752	0.01933009	0.08803361	0.2108828	0.03682787
804000	-3.63296	-22.6122	18.9792	0.02290419	0.003037874	0.001184979	0.1200303	0.008456366	0.01519455	0.06482268	0.01370077
804500	-3.62525	-21.5776	17.9523	0.1077994	0.001224849	0.009372844	0.007873971	0.02505465	0.02031519	0.1278708	0.001165693
805000	-6.23658	-20.1056	13.869	0.01013258	0.0008330827	0.003658538	0.1494599	0.0479572	0.02424773	0.1532314	0.1153233
805500	-3.87772	-20.797	16.9192	0.09172773	0.001408296	0.007352895	0.09244506	0.004100767	0.0159442	0.1199877	0.01936455
806000	-6.02452	-19.9283	13.9037	0.00826804	0.002178259	0.002882708	0.06616621	0.006263254	0.0175013	0.2468736	0.1529721
806500	-2.66236	-19.2908	16.6285	0.1029945	0.001170786	0.001635399	0.02310727	0.00531613	0.103389	0.1111695	0.01808649
807000	-4.45481	-19.6589	15.2041	0.06305646	0.003104749	0.0004843321	0.006278451	0.1552912	0.1126965	0.07134512	0.02583005
807500	-1.21746	-19.8386	18.6212	0.1751005	0.001283981	0.002473255	0.005573134	0.009611049	0.0105459	0.0497806	0.01286514
808000	2.15049	-17.4921	19.6426	0.006626254	0.000586142	0.00020613	0.004850518	0.07888813	0.02151127	0.06252004	0.04097308
808500	-5.88619	-20.3038	14.4176	0.1713593	0.00190158	0.01001361	0.03825667	0.07132543	0.1543292	0.01822412	0.0120041
809000	-4.20186	-22.5344	18.3325	0.01245536	0.001498046	0.0003567091	0.05714167	0.08253366	0.004846738	0.05203152	0.07080387
809500	-3.1433	-19.2072	16.0639	0.003449469	0.0003939975	0.001184994	0.03419639	0.07290697	0.05927449	0.1821236	0.04156759
810000	-1.74123	-20.2807	18.5395	0.07288708	0.002098853	0.00222235	0.0007142195	0.08234159	0.05090631	0.02827197	0.03187501
810500	-3.76137	-20.3134	16.552	0.1957792	0.000548824	0.002136112	0.002047009	0.05567644	0.07876006	0.03327538	0.002468119
811000	-4.20219	-19.8227	15.6205	0.04764443	0.0009116892	0.002385703	0.01218512	0.07433951	0.00486768	0.1122703	0.1626642
811500	-1.87027	-20.3469	18.4766	0.06401359	0.002150499	0.0005998581	0.006344202	0.03415818	0.03109048	0.06069202	0.07541403
812000	0.94025	-17.2638	18.204	0.005739589	0.001002399	0.0001763965	0.001017791	0.09845583	0.0220213	0.08291922	0.07675894
812500	-6.40308	-20.35	13.947	0.1571764	0.003665586	0.004449892	0.009119817	0.0489796	0.04682667	0.1463421	0.08438484
813000	-3.46411	-19.1323	15.6682	0.1118881	0.0008144522	0.00307657	0.04952714	0.03867313	0.1578514	0.04983295	0.003221525
813500	1.2784	-19.0954	20.3737	0.04303084	0.000319756	0.0002523366	0.02133771	0.02119618	0.05176311	0.01917538	0.02253018
814000	-5.07563	-22.2979	17.2222	0.09114101	0.001483083	0.005459611	0.03926622	0.1263592	0.03973279	0.03291175	0.0008270963
814500	1.56389	-18.0369	19.6008	0.05713063	1.775518e-05	0.0007945534	0.003669611	0.0180678	0.07983698	0.009717916	0.04901918
815000	-8.23773	-19.9336	11.6959	0.1489174	0.002508286	0.005599001	0.07402776	0.0747758	0.0939776	0.2029695	0.01072283
815500	-6.39189	-20.4168	14.0249	0.1653051	0.0007676462	0.009470549	0.08151148	0.03817762	0.1665741	0.01487018	0.02037248
816000	0.27221	-20.2441	20.5164	0.03720426	0.0006355315	0.001720195	0.007716073	0.04030055	0.003927389	0.07382781	0.007143412
816500	-3.12244	-20.7164	17.594	0.04013278	0.002025194	0.001198709	0.06883811	0.03132889	0.02286904	0.08682492	0.06537748
817000	-5.87688	-20.1801	14.3032	0.1060272	0.001033226	0.009192687	0.0003798514	0.09139488	0.01862543	0.2192489	0.03723058
817500	-3.13024	-19.4453	16.315	0.1141905	0.00108593	0.001411322	0.01888064	0.1027985	0.099804	0.006176372	0.03819456
818000	-4.42495	-20.688	16.2631	0.133216	0.003673203	0.001942907	0.0270471	0.08186718	0.1019104	0.02688813	0.008595373
818500	-2.57619	-18.0925	15.5163	0.004231971	0.0001869425	0.0004640992	0.04780058	0.05498519	0.1207737	0.1209374	0.07309829
819000	-2.06095	-19.1979	17.137	0.01579895	2.507173e-05	0.002024281	0.0748565	0.05106042	0.01527712	0.1157931	0.06660937
819500	-4.05332	-20.3815	16.3281	0.07907341	0.0002435697	0.003911751	0.03918828	0.1314149	0.05870756	0.05320474	0.01614159
820000	-3.74023	-19.4933	15.7531	0.08582035	0.0004835887	0.004269634	0.009457314	0.07755282	0.01543137	0.1062145	0.111408
820500	-0.206258	-19.8571	19.6508	0.02528937	0.0002937359	0.001791722	0.01935907	0.04294529	0.05880861	0.02696865	0.04029589
821000	-8.35132	-21.1331	12.7817	0.09025055	0.003977171	0.005606827	0.1487925	0.03298006	0.07261239	0.1372772	0.06770921
821500	-4.30358	-20.5448	16.2412	0.09117375	0.002261995	0.002363484	0.001382959	0.1732745	0.06867597	0.008118109	0.0389805
822000	-2.29167	-18.7365	16.4448	0.0194637	0.001014873	0.001104886	0.04794601	0.01002762	0.09856676	0.1709515	0.02697784
822500	-8.51929	-19.1544	10.6351	0.2628254	0.001622291	0.006211071	0.08716003	0.006373311	0.1574208	0.140707	0.00422015
823000	-1.07844	-18.6291	17.5507	0.1751488	0.0001216685	0.002804735	0.003970321	0.01812787	0.01401621	0.05705447	0.04951533
823500	-10.2137	-21.7518	11.5381	0.06808212	0.0007542665	0.006142632	0.03055755	0.1252099	0.2546889	0.04164891	0.09430312
824000	-2.6399	-18.2547	15.6148	0.2770869	0.0001798661	0.00741961	0.002722846	0.01482965	0.09404609	0.004441198	0.01682835
824500	-1.43578	-19.2885	17.8528	0.08037663	0.0004826966	0.003720592	0.0273437	0.06600081	0.007737252	0.08030507	0.03968844
825000	1.2258	-20.0256	21.2514	0.02018344	0.001117678	0.0008732776	0.009381273	0.03897154	0.01837499	0.03768506	0.009134207
825500	3.45077	-18.3154	21.7661	0.01257419	0.0002879139	0.0005844479	0.006075084	0.01283836	0.07293319	0.0006122718	0.004080129
826000	-4.3089	-20.2156	15.9067	0.08546542	0.002874887	0.005642869	0.002706345	0.04747939	0.07915022	0.1677383	0.01190214
826500	-5.51566	-19.456	13.9403	0.1699934	0.0005236673	0.007134388	0.07930455	0.03040314	0.0420413	0.1064528	0.06542425
827000	-9.92117	-23.929	14.0078	0.2372791	0.002339455	0.01752164	0.04187886	0.1356998	0.01876109	0.04157592	0.002846078
827500	-7.54311	-22.0484	14.5053	0.1527508	0.0004110053	0.002449734	0.2128109	0.003814795	0.03403176	0.04689105	0.01986784
828000	-6.87555	-20.9176	14.042	0.04561321	0.001790114	0.002411254	0.07829751	0.05640951	0.2202777	0.05083668	0.04055517
828500	-4.03508	-21.921	17.8859	0.02016578	0.001722416	0.001366352	0.08154981	0.04200062	0.02069527	0.04818253	0.08831536
829000	-1.31506	-19.6482	18.3331	0.133079	0.0006140248	0.004756232	0.03607923	0.02480188	0.03891164	0.03450814	0.008886701
829500	-6.61295	-21.3634	14.7505	0.009776867	0.01079616	0.0002164396	0.0617295	0.04512171	0.01848934	0.2909201	0.0237185
830000	-1.87334	-22.2114	20.3381	0.0671255	0.0002455196	0.0009387254	0.01880225	0.005772822	0.02091556	0.002465214	0.06512308
830500	4.76254	-17.407	22.1695	0.02168229	8.173789e-05	0.0005213371	0.001456883	0.009364251	0.03073663	0.01564853	0.01032613
831000	-3.61932	-21.0795	17.4602	0.05597725	0.001640507	0.003858467	0.0177797	0.02246385	0.1771791	0.04306991	0.003314918
831500	-6.09378	-23.6447	17.5509	0.02954086	0.001863347	0.005163206	0.0976576	0.01755937	0.04592413	0.1103373	0.01270136
832000	-11.5316	-19.1213	7.58966	0.2078781	7.581598e-05	0.002956159	0.03025629	0.1661512	0.1051828	0.02120771	0.2851018
832500	-2.55717	-20.4431	17.8859	0.1385207	0.0003961928	0.011354	0.03974995	0.007370114	0.01834787	0.07933153	0.008925516
833000	-7.36798	-20.2562	12.8882	0.1282893	0.0001445291	0.005147212	0.1692972	0.0004704642	0.04213699	0.1864348	0.02196187
833500	0.067287	-21.1438	21.2111	0.02306589	0.001068523	0.001627953	0.03648291	0.00373881	0.009567331	0.03922074	0.0229642
834000	0.504203	-18.4539	18.9581	0.009587845	0.0005077619	0.0005206839	0.006205903	0.02039207	0.02208409	0.09892221	0.09216696
834500	-5.12038	-18.9186	13.7982	0.001568618	0.0008081732	0.0006218067	0.07583679	0.0366599	0.1355213	0.1827282	0.07463639
835000	-5.57396	-20.0258	14.4518	0.05489467	0.003298981	0.001220967	0.07128833	0.1126297	0.09616772	0.1087203	0.02748006
835500	-6.63259	-19.756	13.1234	0.1198967	0.002754286	0.003441605	0.05433602	0.0861415	0.1835863	0.05451922	0.03744637
836000	-0.98111	-19.7712	18.7901	0.04757768	0.0007115432	0.0006377493	0.02675024	0.0005373489	0.1188206	0.05628679	0.007464466
836500	-7.67019	-21.3908	13.7206	0.2049909	0.002183507	0.0162653	0.1110498	0.007223483	0.06913103	0.09375543	0.007663377
837000	-1.44849	-19.6631	18.2146	0.02460913	0.001118563	0.0004533539	0.05406394	0.04088258	0.06828107	0.08763405	0.01051945
837500	-0.784386	-21.6294	20.845	0.01171679	0.004152039	0.000871915	0.004147426	0.03533427	0.004007277	0.08549021	0.01032277
838000	-1.30513	-18.593	17.2879	0.2166446	0.0002462467	0.006432673	0.006743731	0.02104956	0.02644205	0.0407495	0.0155889
838500	-4.59784	-20.5234	15.9256	0.2334308	0.001546115	0.01621141	0.009152725	0.01706062	0.003951635	0.102249	0.01841136
839000	-5.31112	-20.4385	15.1273	0.08414422	0.001047799	0.006863257	0.01919862	0.0712612	0.1064685	0.1117013	0.0412414
839500	-7.55151	-22.1866	14.6351	0.05043529	0.001614493	0.005152739	0.07176753	0.0635956	0.2012421	0.06995797	0.002771499
840000	1.10192	-17.8092	18.9111	0.01220247	0.0003900396	0.0002875462	0.001578974	0.01048749	0.07192934	0.09836461	0.05749825
840500	-1.09223	-16.7531	15.6609	0.001160876	0.001070397	7.560771e-05	0.003751495	0.08317106	0.09603543	0.1593173	0.0706661
841000	-2.99014	-20.6267	17.6366	0.1251648	0.001221379	0.004271528	0.03736558	0.01063534	0.007716933	0.06764905	0.06243926
841500	-1.42826	-19.6032	18.1749	0.02627382	0.0002268303	0.0004758519	0.0236394	0.01349183	0.0390871	0.1056796	0.08067378
842000	-1.17248	-19.5042	18.3318	0.1259094	0.0010262	0.006044387	0.01501227	0.02455891	0.004147416	0.08772233	0.01728372
842500	0.473908	-19.7228	20.1967	0.01445725	0.001163415	0.0001046094	0.006450101	0.07710306	0.03557133	0.01032663	0.04327978
843000	-2.80377	-18.8361	16.0323	0.02487949	0.001460924	0.0002443914	0.0434249	0.06237301	0.1508003	0.07199519	0.04150067
843500	1.33619	-19.0714	20.4076	0.008687545	0.0005149825	0.00122135	0.0142309	0.02116268	0.008042744	0.09988945	0.0241612
844000	-1.44909	-21.3263	19.8772	0.08131013	0.0003328937	0.0006982157	0.04142705	0.01024376	0.02262347	0.03578474	0.01201303
844500	-3.44256	-19.6254	16.1828	0.05761954	0.001085656	0.0006328563	0.03421662	0.02012527	0.08607807	0.1655412	0.02385275
845000	-7.88197	-20.3438	12.4618	0.1229607	0.006761577	0.004291692	0.04141026	0.09518617	0.112953	0.1901359	0.001503721
845500	-5.25317	-21.786	16.5328	0.1400479	0.003501211	0.0005727084	0.008908465	0.1360064	0.05497988	0.01807246	0.009562906
846000	-6.29043	-19.8024	13.512	0.1608248	1.251086e-05	0.01188442	0.07356944	0.04352464	0.001658275	0.1638104	0.06740792
846500	-4.3136	-18.9733	14.6597	0.178858	0.000478692	0.00650462	0.02438737	0.06635937	0.1245704	0.01219066	0.05195988
847000	3.38274	-17.6639	21.0467	0.002464509	6.022471e-05	0.0004279158	0.01341334	0.05901284	0.01625535	0.03160602	0.02271989
847500	-4.19375	-20.736	16.5423	0.04266917	0.001678568	0.003020477	0.02674788	0.08829393	0.05920446	0.08233979	0.06722398
848000	1.6667	-18.5302	20.1969	0.002562393	0.0006846676	0.0004255429	0.01510585	0.07179877	0.02083559	0.03977041	0.03726511
848500	-6.07571	-20.0845	14.0088	0.1434008	0.002778551	0.001860494	0.03492848	0.04076773	0.05329761	0.1342984	0.08652246
849000	-4.75665	-19.264	14.5073	0.1325456	0.0005751502	0.004585511	0.03285488	0.08891037	0.1382715	0.0001206157	0.07506203
849500	-6.73972	-20.5863	13.8466	0.06927543	0.000282144	0.003952282	0.06695959	0.02824088	0.2889594	0.01236916	0.03592339
850000	-1.90363	-20.1738	18.2702	0.1063954	6.896099e-06	0.009376027	0.02146369	0.02870894	0.08515326	0.02266708	0.01101202
850500	-5.60653	-18.6195	13.013	0.02461544	0.0008912844	0.0008216588	0.0002593968	0.06255776	0.3281327	0.1020296	0.02833424
851000	-4.41113	-18.9349	14.5237	0.05375601	0.001178785	0.001371562	0.03418513	0.0999613	0.2055285	0.03091195	0.04521258
851500	-2.64688	-18.9693	16.3224	0.004696304	0.00101526	4.605711e-05	0.04243825	0.028033	0.1492059	0.06408791	0.09265077
852000	0.634051	-18.9936	19.6277	0.01587552	0.0006622445	0.0007625401	0.009022468	0.06297854	0.029632	0.03322271	0.06475275
852500	-7.24261	-20.1678	12.9252	0.09435815	0.002543114	0.002871571	0.05178677	0.1217786	0.07688422	0.1869323	0.01487758
853000	-2.05928	-20.0388	17.9795	0.1127191	0.001318216	0.0066126	0.01818524	0.04359085	0.03298249	0.06594125	0.01796722
853500	-4.63545	-18.9323	14.2968	0.1453153	0.001174543	0.004256232	0.03909956	0.01439401	0.02214801	0.2237158	0.03334896
854000	-5.32082	-20.1039	14.7831	0.1427132	0.001950446	0.006102901	0.07129358	0.02831532	0.04583437	0.107989	0.05493981
854500	0.544556	-19.553	20.0975	0.004640849	0.0001123501	0.0005169064	0.04282769	0.02146319	0.02016795	0.04031775	0.06337064
855000	-1.36281	-19.857	18.4942	0.0581074	0.002227857	0.001076535	0.01371456	0.03787021	0.04271131	0.07440001	0.043474
855500	-14.0164	-22.7932	8.77677	0.08391455	0.00609598	0.005406708	0.01719443	0.2748351	0.1930643	0.08369525	0.09524819
856000	-8.19657	-21.4646	13.2681	0.2563532	0.000589664	0.01167645	0.05702834	0.1229095	0.02178219	0.05415068	0.01039966
856500	-2.0701	-19.3446	17.2745	0.03292718	9.785441e-05	0.001286599	0.03683047	0.03947003	0.0129224	0.08312053	0.127911
857000	-4.79643	-22.3704	17.5739	0.09842975	0.004694174	0.002050862	0.02113577	0.06014212	0.06020722	0.04552084	0.02741528
857500	-2.66945	-20.9707	18.3012	0.0305277	0.0004795255	0.003688158	0.04987986	0.05231862	0.01755464	0.07443621	0.05434636
858000	-0.939658	-19.2864	18.3468	0.01399487	0.0004446829	0.0005042286	0.02701614	0.06421017	0.007232331	0.09713226	0.07042015
858500	1.38894	-18.5653	19.9542	0.07891782	0.0007184561	0.0007800386	0.0001697693	0.014135	0.0487871	0.04769942	0.009373965
859000	-0.523623	-22.0585	21.5349	0.02253958	0.001217339	0.001053317	0.01493239	0.04205442	0.02807158	0.007020279	0.00466057
859500	-2.26331	-19.7276	17.4643	0.02837962	0.0009101018	0.001169673	0.0009925201	0.09454376	0.07821598	0.0277303	0.09313416
860000	0.638566	-18.9402	19.5788	0.05492099	7.00076e-05	0.002133725	0.017852	0.06332708	0.03625988	0.009526616	0.0352637
860500	-2.53585	-18.5597	16.0238	0.01825518	0.004774479	0.0003584966	0.0002156151	0.01406435	0.02294497	0.3362629	0.0002261045
861000	-4.12031	-19.3734	15.2531	0.1681592	0.001043242	0.006442893	0.03064806	0.02077384	0.07981198	0.09485198	0.03390671
861500	-4.90249	-18.4793	13.5768	0.1187175	0.0004977041	0.002848455	0.02138053	0.01965869	0.2777707	0.05646327	0.02211733
862000	-2.83748	-19.6298	16.7923	0.007888179	0.001847071	0.001026993	0.01984371	0.07346538	0.008426591	0.2256015	0.02057971
862500	-4.13258	-19.1474	15.0148	0.09049226	0.001625203	0.002794518	0.01558337	0.1130021	0.05612234	0.1020763	0.06585662
863000	-1.09343	-22.1913	21.0979	0.03670318	3.757346e-05	0.003937129	0.003901493	0.06526072	0.0248245	0.004489611	0.00424609
863500	-5.93731	-21.0309	15.0936	0.1396784	0.001620144	0.002635634	0.109455	0.05212488	0.03758188	0.06956877	0.03094894
864000	-0.14726	-19.2089	19.0616	0.1084009	9.255551e-05	0.00638431	0.01548555	0.0210801	0.03113953	0.04465974	0.01796871
864500	0.4518	-20.1482	20.6	0.01828508	0.0005268547	0.001751599	0.04188711	0.007570419	0.02905018	0.04853574	0.0206873
865000	-0.586456	-19.6985	19.1121	0.01407247	0.001065114	0.0006269595	0.06093598	0.02490538	0.03352338	0.08866696	0.01889385
865500	-5.28945	-19.1245	13.8351	0.2146052	9.860537e-05	0.002659769	0.0265143	0.004318712	0.07508164	0.1503862	0.0328749
866000	-4.98864	-19.5827	14.5941	0.05618924	0.0003732327	0.004431196	0.02015133	0.07170553	0.05833057	0.1995356	0.05787339
866500	1.62972	-17.5053	19.135	0.004754873	0.0002963548	0.0003324713	0.00906283	0.01924922	0.06324632	0.09019545	0.05440409
867000	-4.63668	-19.5311	14.8944	0.05475374	0.0009081602	0.0001448658	0.01531004	0.05286564	0.1690977	0.1233941	0.03709955
867500	-6.80114	-19.563	12.7619	0.2368183	0.0002528101	0.01458664	0.01082254	0.08714203	0.1291644	0.01427418	0.06713777
868000	-2.03603	-18.9699	16.9339	0.1242116	0.000200128	0.006932151	0.02638501	0.0135955	0.02596342	0.1324699	0.02184082
868500	-4.09945	-20.0225	15.923	0.1266432	0.001731306	0.003298395	0.06672755	0.002805147	0.01484129	0.1634299	0.02266588
869000	-2.6569	-19.7106	17.0537	0.00356128	0.000754113	0.0004920276	0.0358869	0.09836028	0.1120229	0.07925276	0.01527696
869500	2.81514	-18.7528	21.5679	0.06104806	4.102608e-05	0.001748978	0.008706886	0.01259073	0.004838482	0.01657428	0.01434802
870000	-5.1254	-20.502	15.3766	0.1222964	0.00261271	0.007231314	0.01099847	0.06170545	0.06316066	0.1165561	0.04490119
870500	-3.86304	-20.7972	16.9342	0.1080641	0.0007757615	0.001485914	0.05021524	0.007982832	0.01564882	0.0748651	0.09254483
871000	-8.52998	-21.2443	12.7143	0.136697	0.006130858	0.004555196	0.08688338	0.03209583	0.004931933	0.1846412	0.1066405
871500	0.976235	-19.2975	20.2737	0.07870297	1.555567e-05	0.003369527	0.03161884	0.02459327	0.03239351	0.005833865	0.008080986
872000	-4.25411	-20.5439	16.2898	0.09141341	0.000862899	0.002242311	0.008238566	0.03915669	0.1075811	0.02877272	0.1055375
872500	-8.305	-20.8711	12.5661	0.1494019	0.000720807	0.003315374	0.1142476	0.04428073	0.1132039	0.03099527	0.1138234
873000	-4.50252	-21.3651	16.8626	0.1220266	0.001240804	0.003273942	0.03130993	0.07413073	0.01011499	0.03265544	0.0804102
873500	-2.32886	-18.8178	16.4889	0.05415898	0.001369132	0.0003470097	0.004053617	0.03760698	0.204947	0.03926464	0.03209882
874000	0.674813	-18.4695	19.1443	0.01269648	0.0004199927	0.0002227414	0.04836465	0.06551443	0.07680014	0.01790952	0.01914971
874500	-3.48014	-21.2252	17.745	0.06573296	0.0003588848	0.005651436	0.001649992	0.06311659	0.08837121	0.03336629	0.05279482
875000	-2.85471	-20.3003	17.4456	0.01999308	0.001669445	0.00098306	0.01668831	0.1061443	0.05981954	0.1074865	0.01323107
875500	-3.08421	-18.8292	15.7449	0.0007851553	9.554411e-05	0.001017225	0.05865037	0.08338895	0.0298197	0.1958027	0.04148586
876000	-4.56821	-18.8854	14.3172	0.0138707	0.0002298004	0.0004371335	0.03147658	0.2371783	0.1114127	0.04298153	0.04484717
876500	-7.09996	-19.8544	12.7544	0.1678751	0.001268714	0.008530775	0.01000282	0.2017658	0.01357329	0.06850132	0.08905547
877000	-7.63991	-19.9748	12.3349	0.2724724	0.001970811	0.01391175	0.02666953	0.1028599	0.08878342	0.05100031	0.0238794
877500	-3.69925	-18.7574	15.0582	0.1512365	0.0008248509	0.002404846	0.00847963	0.04614054	0.125175	0.06299289	0.04812904
878000	-4.35738	-20.7383	16.3809	0.09277478	0.0003310528	0.0003400535	0.0204381	0.03706154	0.0603948	0.04463125	0.1232763
878500	-5.58566	-21.5178	15.9321	0.2016984	0.001297626	0.00822951	0.06068486	0.05716189	0.01232531	0.04318172	0.01710912
879000	-7.12957	-18.9013	11.7717	0.1170968	0.0001610893	0.002835953	0.01875264	0.06209658	0.06443066	0.3032444	0.04108806
879500	-7.77709	-21.766	13.9889	0.1361188	0.006528749	0.0009846254	0.05398639	0.07202787	0.03850254	0.1828811	0.007816815
880000	-6.04759	-22.4174	16.3698	0.09422164	0.004259497	0.008055237	0.01198417	0.07786203	0.02554142	0.1140322	0.04384493
880500	-8.89615	-18.7674	9.87127	0.04470142	0.0002220344	0.002447086	0.02344566	0.1072409	0.0313117	0.2934831	0.2018775
881000	-4.77588	-18.926	14.1502	0.05921297	0.0002625551	0.001304929	0.002711086	0.06144973	0.0654978	0.2690327	0.03131307
881500	-6.87346	-20.586	13.7126	0.1409967	0.002966967	0.002596086	0.02578645	0.03119309	0.2312354	0.06075614	0.01713334
882000	-0.155674	-21.1001	20.9444	0.008961635	0.002489149	0.0002563185	0.02159309	0.01135445	0.01130681	0.06026569	0.03484379
882500	0.867938	-18.5371	19.405	0.03102134	0.0002029325	0.0008843734	0.01124431	0.04664113	0.03045853	0.07599039	0.03159969
883000	-3.81495	-20.2829	16.468	0.07481314	0.002870288	0.002050094	0.004982481	0.04428958	0.08035955	0.1118423	0.0536864
883500	3.50569	-18.8785	22.3842	0.005358121	0.0004379857	7.762539e-05	0.006917283	0.01763565	0.00483962	0.01588391	0.02793442
884000	-4.75138	-20.9398	16.1884	0.02480752	0.0002206214	0.000515775	0.07067724	0.1658875	0.06374172	0.03927882	0.02374524
884500	-2.0203	-18.7586	16.7383	0.01447786	0.001486729	0.0001780586	0.004102397	0.02190634	0.01550186	0.1851214	0.118603
885000	-7.06342	-20.7205	13.6571	0.3276909	5.745949e-05	0.03214611	0.01011328	0.06919864	0.02439116	0.03460575	0.01723358
885500	-4.52056	-19.4106	14.89	0.1999341	0.001679276	0.009004656	0.02257292	0.03859593	0.0106737	0.1382296	0.03310063
886000	-0.52494	-18.747	18.222	0.01455161	3.219195e-05	0.001139606	0.01137746	0.06807096	0.1166844	0.05374285	0.02159313
886500	-2.92358	-21.181	18.2574	0.08320747	0.002793647	0.0029933	0.0262363	0.04127035	0.04328079	0.05482665	0.03081249
887000	-5.39602	-20.8591	15.4631	0.03961409	0.001134395	0.002927313	0.05910905	0.09445008	0.007519632	0.07043001	0.1499551
887500	-11.9864	-18.6187	6.63236	0.03373636	0.001109611	0.0009791143	0.03330217	0.2362899	0.1722758	0.1390103	0.2499715
888000	-5.93964	-21.8875	15.9479	0.1480479	0.0008190581	0.0004777541	0.07527751	0.04736424	0.05731004	0.01485061	0.05675079
888500	0.338125	-20.7947	21.1328	0.005192777	0.001698647	0.0004877489	0.01413032	0.02847746	0.01727621	0.03755475	0.03683529
889000	-1.99101	-19.235	17.244	0.006071495	0.004601377	4.43493e-05	0.07030019	0.02112612	0.05740211	0.1740562	0.002490709
889500	2.80174	-17.8825	20.6842	0.04321503	3.807201e-05	0.0008142839	0.01080881	0.01711265	0.05646535	0.01723389	0.01839347
890000	0.501411	-19.2585	19.7599	0.09628132	0.0006676691	0.006151977	0.003046261	0.01205946	0.04757404	0.04303792	0.00147722
890500	-7.50174	-22.2301	14.7283	0.1546115	0.001397029	0.01308896	0.0553634	0.09803148	0.02168557	0.05785929	0.05983862
891000	0.999899	-18.3188	19.3187	0.03720439	0.0006270537	0.0005311321	0.005627467	0.0276401	0.1298443	0.00515651	0.02572456
891500	-5.60956	-19.8009	14.1913	0.1577386	0.0006003094	0.003111707	0.02901288	0.06063903	0.004756135	0.07343763	0.1594312
892000	-11.6138	-21.8645	10.2507	0.2942343	0.007886046	0.007639981	0.06062043	0.1232065	0.1169262	0.06974491	0.005499335
892500	-7.32352	-21.1554	13.8319	0.1951134	0.002306612	0.0101329	0.06352258	0.04239925	0.0008930945	0.1044983	0.08783403
893000	-0.888371	-19.0367	18.1483	0.003863837	0.001267735	0.0002482736	0.1098132	0.01635726	0.09080763	0.0625206	0.005999595
893500	-3.63191	-22.3192	18.6872	0.01139182	0.001910797	0.000330568	0.07134931	0.09382582	0.04937178	0.0317022	0.004048121
894000	0.351766	-18.2923	18.644	0.06641868	0.0001027421	0.002790839	0.005998056	0.006021477	0.09418237	0.08886367	0.001713715
